Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
20080702.19.1304,Summary,7/2/08,16:10:00,3,Iowa,-,-,1,0,0,75,1.54,Benton,-,-,-,-,-,-,-,-,-,-,-,$0.10 ,,42.01,-92.04,42.01,-92.01,1,,1304,Unmodified
20080706.19.1307,Summary,7/6/08,15:50:00,3,Iowa,-,-,0,0,0,50,0.33,Woodbury,-,-,-,-,-,-,-,-,-,-,-,-,,42.53,-96.45,42.53,-96.44,1,,1307,Unmodified
20080709.19.1325,Summary,7/9/08,15:14:00,3,Iowa,-,-,0,0,0,25,0.47,Kossuth,-,-,-,-,-,-,-,-,-,-,-,-,,43.11,-94.08,43.11,-94.07,1,,1325,Unmodified
20080710.19.1332,Summary,7/10/08,13:10:00,3,Iowa,-,-,0,0,0,100,3.43,Clinton,-,-,-,-,-,-,-,-,-,-,-,$0.13 ,,41.93,-90.71,41.9,-90.66,1,,1332,Unmodified
20080710.19.1333,Summary,7/10/08,13:42:00,3,Iowa,-,-,0,0,0,25,0.01,Clinton,-,-,-,-,-,-,-,-,-,-,-,-,,41.85,-90.54,-,-,1,,1333,Unmodified
20080710.19.1338,Summary,7/10/08,17:50:00,3,Iowa,-,-,0,0,0,10,1,Jones,-,-,-,-,-,-,-,-,-,-,-,-,,42.22,-91.2,-,-,1,,1338,Unmodified
20080719.19.1362,Summary,7/19/08,17:00:00,3,Iowa,-,-,0,0,0,30,0.59,Kossuth,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,43,-94.22,43,-94.21,1,,1362,Unmodified
20080719.19.1363,Summary,7/19/08,18:39:00,3,Iowa,-,-,1,0,0,100,7.79,Carroll,-,-,-,-,-,-,-,-,-,-,-,$0.15 ,,41.91,-94.96,41.89,-94.81,1,,1363,Unmodified
20080719.19.1364,Summary,7/19/08,19:10:00,3,Iowa,-,-,0,0,0,25,0.67,Marshall,-,-,-,-,-,-,-,-,-,-,-,-,,42.07,-92.93,42.07,-92.92,1,,1364,Unmodified
20080727.19.1384,Summary,7/27/08,15:34:00,3,Iowa,-,-,1,0,0,100,0.29,Polk,-,-,-,-,-,-,-,-,-,-,-,$0.05 ,,41.79,-93.54,41.79,-93.54,1,,1384,Unmodified
20080727.19.1385,Summary,7/27/08,15:51:00,3,Iowa,-,-,0,0,0,20,0.27,Jasper,-,-,-,-,-,-,-,-,-,-,-,-,,41.74,-93.32,41.73,-93.32,1,,1385,Unmodified
20080727.19.1386,Summary,7/27/08,16:15:00,3,Iowa,-,-,0,0,0,20,0.2,Jasper,-,-,-,-,-,-,-,-,-,-,-,-,,41.67,-93.06,41.67,-93.05,1,,1386,Unmodified
20080804.19.1398,Summary,8/4/08,16:47:00,3,Iowa,-,-,0,0,0,250,7.98,Clinton,-,-,-,-,-,-,-,-,-,-,-,$0.25 ,,42.01,-90.46,41.92,-90.37,1,,1398,Unmodified
20080809.19.1408,Summary,8/9/08,17:56:00,3,Iowa,-,-,0,0,0,30,0.62,Webster,-,-,-,-,-,-,-,-,-,-,-,-,,42.59,-94.36,42.58,-94.36,1,,1408,Unmodified
20080809.19.1409,Summary,8/9/08,18:07:00,3,Iowa,-,-,0,0,0,25,0.44,Webster,-,-,-,-,-,-,-,-,-,-,-,-,,42.56,-94.35,42.55,-94.35,1,,1409,Unmodified
20080813.19.1418,Summary,8/13/08,17:08:00,3,Iowa,-,-,0,0,0,50,0.33,Dickinson,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,43.47,-95.3,43.47,-95.3,1,,1418,Unmodified
20090323.19.153819,Summary,3/23/09,17:03:00,3,Iowa,-,-,2,0,0,440,8.6,Harrison,-,-,-,-,-,-,-,-,-,-,-,-,,41.5502,-95.9458,41.6729,-95.9182,1,,91,Unmodified
20090323.19.155237,Summary,3/23/09,18:52:00,3,Iowa,-,-,0,0,0,25,2.6,Montgomery,-,-,-,-,-,-,-,-,-,-,-,-,,40.9154,-95.0659,40.9493,-95.0444,1,,93,Unmodified
20090323.19.155236,Summary,3/23/09,18:56:00,3,Iowa,-,-,0,0,0,440,1.93,Montgomery,-,-,-,-,-,-,-,-,-,-,-,-,,41.0069,-94.9943,41.0338,-94.9847,1,,94,Unmodified
20090323.19.151463,Summary,3/23/09,19:10:00,3,Iowa,-,-,0,0,0,50,3.45,Cass,-,-,-,-,-,-,-,-,-,-,-,$0.25 ,,41.2252,-94.9281,41.2732,-94.9095,1,,95,Unmodified
20090323.19.151581,Summary,3/23/09,19:23:00,3,Iowa,-,-,0,0,0,35,0.99,Cass,-,-,-,-,-,-,-,-,-,-,-,$0.02 ,,41.3681,-94.8676,41.3817,-94.8618,1,,96,Unmodified
20090426.19.157356,Summary,4/26/09,15:52:00,3,Iowa,-,-,1,0,0,100,21.04,Linn,Delaware,-,-,-,-,-,-,-,-,-,-,<$50,,42.16,-91.67,42.3517,-91.35,1,,340,Unmodified
20090426.19.156494,Summary,4/26/09,17:08:00,3,Iowa,-,-,0,0,0,30,1.33,Ringgold,-,-,-,-,-,-,-,-,-,-,-,$0.10 ,,40.8452,-94.077,40.8523,-94.0532,1,,343,Unmodified
20090508.19.173251,Summary,5/8/09,12:40:00,3,Iowa,-,-,0,0,0,50,0.25,Clay,-,-,-,-,-,-,-,-,-,-,-,-,,43.06,-94.98,43.06,-94.975,1,,490,Unmodified
20090607.19.163342,Summary,6/7/09,16:17:00,3,Iowa,-,-,0,0,0,25,0.17,Cass,-,-,-,-,-,-,-,-,-,-,-,-,,41.4298,-94.8212,41.4298,-94.8212,1,,624,Unmodified
20090607.19.163526,Summary,6/7/09,17:33:00,3,Iowa,-,-,0,0,0,125,1.86,Dallas,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,41.6352,-93.9614,41.6438,-93.9272,1,,625,Unmodified
20090621.19.166189,Summary,6/21/09,15:48:00,3,Iowa,-,-,0,0,0,30,1.35,Hamilton,-,-,-,-,-,-,-,-,-,-,-,-,,42.3813,-93.7541,42.388,-93.7292,1,,794,Unmodified
20090621.19.179017,Summary,6/21/09,16:29:00,3,Iowa,-,-,0,0,0,50,0.43,Lyon,-,-,-,-,-,-,-,-,-,-,-,-,,43.265,-96.195,43.26,-96.19,1,,795,Unmodified
20090621.19.166341,Summary,6/21/09,16:36:00,3,Iowa,-,-,0,0,0,30,0.53,Hamilton,-,-,-,-,-,-,-,-,-,-,-,-,,42.4781,-93.5295,42.4805,-93.5197,1,,796,Unmodified
20090621.19.166218,Summary,6/21/09,17:15:00,3,Iowa,-,-,0,0,0,30,0.65,Hardin,-,-,-,-,-,-,-,-,-,-,-,-,,42.4751,-93.1863,42.4783,-93.1744,1,,797,Unmodified
20090621.19.166221,Summary,6/21/09,17:39:00,3,Iowa,-,-,0,0,0,30,0.42,Hardin,-,-,-,-,-,-,-,-,-,-,-,-,,42.4878,-93.0911,42.4896,-93.0831,1,,798,Unmodified
20090621.19.166337,Summary,6/21/09,17:51:00,3,Iowa,-,-,0,0,0,30,0.37,Grundy,-,-,-,-,-,-,-,-,-,-,-,-,,42.4459,-92.9823,42.4463,-92.975,1,,799,Unmodified
20090621.19.166343,Summary,6/21/09,17:59:00,3,Iowa,-,-,0,0,0,30,0.57,Hardin,-,-,-,-,-,-,-,-,-,-,-,-,,42.4235,-93.0491,42.427,-93.0389,1,,800,Unmodified
20090621.19.166339,Summary,6/21/09,18:20:00,3,Iowa,-,-,1,0,0,90,2.3,Grundy,-,-,-,-,-,-,-,-,-,-,-,$0.03 ,,42.465,-92.6512,42.4931,-92.6271,1,,801,Unmodified
20090621.19.166338,Summary,6/21/09,18:25:00,3,Iowa,-,-,1,0,0,70,2.08,Grundy,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.4085,-92.8743,42.4077,-92.8336,1,,802,Unmodified
20090819.19.184710,Summary,8/19/09,14:09:00,3,Iowa,-,-,0,0,0,40,1.08,Chickasaw,-,-,-,-,-,-,-,-,-,-,-,$0.02 ,,42.9338,-92.1505,42.9471,-92.1395,1,,1064,Unmodified
20090819.19.188790,Summary,8/19/09,14:50:00,3,Iowa,-,-,0,0,0,20,0.1,Howard,-,-,-,-,-,-,-,-,-,-,-,-,,43.3502,-92.406,43.3502,-92.406,1,,1059,Unmodified
20090819.19.184716,Summary,8/19/09,14:50:00,3,Iowa,-,-,0,0,0,40,3.53,Fayette,-,-,-,-,-,-,-,-,-,-,-,$0.02 ,,42.936,-91.8792,42.9801,-91.8439,1,,1060,Unmodified
20090819.19.184720,Summary,8/19/09,15:00:00,3,Iowa,-,-,0,0,0,25,5.29,Winneshiek,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,43.1953,-91.8601,43.2487,-91.7849,1,,1056,Unmodified
20090819.19.192272,Summary,8/19/09,15:30:00,3,Iowa,-,-,1,0,0,100,2.2,Buchanan,-,-,-,-,-,-,-,-,-,-,-,$0.08 ,,42.6146,-91.819,42.6345,-91.7852,1,,1052,Unmodified
20090819.19.192282,Summary,8/19/09,16:20:00,3,Iowa,-,-,0,0,0,50,0.05,Jones,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.0241,-91.3585,42.0241,-91.3575,1,,1050,Unmodified
20100601.19.508,Summary,6/1/10,12:22:00,3,Iowa,-,-,0,0,0,50,0.3,O'Brien,-,-,-,-,-,-,-,-,-,-,-,-,,43.2,-95.733,43.2,-95.727,1,,508,Unmodified
20100601.19.510,Summary,6/1/10,16:08:00,3,Iowa,-,-,2,0,0,250,1.51,Ringgold,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.8021,-94.2289,40.8231,-94.2209,1,,510,Unmodified
20100605.19.533,Summary,6/5/10,17:11:00,3,Iowa,-,-,0,0,0,30,1.13,Warren,-,-,-,-,-,-,-,-,-,-,-,-,,41.2995,-93.789,41.2956,-93.7679,1,,533,Unmodified
20100605.19.535,Summary,6/5/10,18:40:00,3,Iowa,-,-,1,0,1,150,2.2,Jackson,-,-,-,-,-,-,-,-,-,-,-,$0.25 ,,42.0834,-90.6883,42.0752,-90.6467,1,,535,Unmodified
20100605.19.537,Summary,6/5/10,19:00:00,3,Iowa,-,-,0,0,0,100,0.43,Clinton,-,-,-,-,-,-,-,-,-,-,-,-,,42.0048,-90.3729,42.0042,-90.3647,1,,537,Unmodified
20100608.19.591,Summary,6/8/10,17:02:00,3,Iowa,-,-,0,0,0,20,0.44,Story,-,-,-,-,-,-,-,-,-,-,-,-,,42.1558,-93.6112,42.155,-93.6028,1,,591,Unmodified
20100608.19.592,Summary,6/8/10,17:34:00,3,Iowa,-,-,0,0,0,20,0.24,Story,-,-,-,-,-,-,-,-,-,-,-,-,,42.1335,-93.302,42.1329,-93.2973,1,,592,Unmodified
20100617.19.663,Summary,6/17/10,16:11:00,3,Iowa,-,-,0,0,0,20,0.69,Kossuth,-,-,-,-,-,-,-,-,-,-,-,-,,43.3737,-94.1649,43.3808,-94.1551,1,,663,Unmodified
20100617.19.669,Summary,6/17/10,16:24:00,3,Iowa,-,-,0,0,0,20,0.67,Kossuth,-,-,-,-,-,-,-,-,-,-,-,-,,43.457,-94.0286,43.4638,-94.0191,1,,669,Unmodified
20100617.19.686,Summary,6/17/10,17:05:00,3,Iowa,-,-,0,0,0,30,1.53,Winnebago,-,-,-,-,-,-,-,-,-,-,-,-,,43.4896,-93.8661,43.4985,-93.8381,1,,686,Unmodified
20100618.19.713,Summary,6/18/10,15:55:00,3,Iowa,-,-,0,0,0,25,0.59,Madison,-,-,-,-,-,-,-,-,-,-,-,-,,41.3179,-93.8068,41.3211,-93.7961,1,,713,Unmodified
20100621.19.728,Summary,6/21/10,15:25:00,3,Iowa,-,-,0,0,0,25,0.06,Van Buren,-,-,-,-,-,-,-,-,-,-,-,-,,40.73,-91.8,40.7301,-91.7988,1,,728,Unmodified
20100621.19.732,Summary,6/21/10,16:21:00,3,Iowa,-,-,0,0,0,25,0.08,Lee,-,-,-,-,-,-,-,-,-,-,-,-,,40.69,-91.3516,40.69,-91.35,1,,732,Unmodified
20100622.19.758,Summary,6/22/10,20:12:00,3,Iowa,-,-,0,0,0,35,0.95,Humboldt,-,-,-,-,-,-,-,-,-,-,-,-,,42.7036,-94.3504,42.7109,-94.3346,1,,758,Unmodified
20100622.19.759,Summary,6/22/10,20:15:00,3,Iowa,-,-,0,0,0,30,0.75,Sac,-,-,-,-,-,-,-,-,-,-,-,-,,42.4465,-94.932,42.453,-94.9203,1,,759,Unmodified
20100622.19.760,Summary,6/22/10,21:25:00,3,Iowa,-,-,0,0,0,50,2,Wright,-,-,-,-,-,-,-,-,-,-,-,-,,42.691,-93.9556,42.6817,-93.9183,1,,760,Unmodified
20100622.19.761,Summary,6/22/10,22:10:00,3,Iowa,-,-,0,0,0,50,1.23,Cherokee,-,-,-,-,-,-,-,-,-,-,-,-,,42.81,-95.81,42.82,-95.79,1,,761,Unmodified
20100622.19.762,Summary,6/22/10,22:25:00,3,Iowa,-,-,0,0,0,50,0.06,O'Brien,-,-,-,-,-,-,-,-,-,-,-,-,,42.94,-95.69,42.9405,-95.689,1,,762,Unmodified
20100623.19.763,Summary,6/23/10,1:18:00,3,Iowa,-,-,1,0,0,35,0.29,Bremer,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.8036,-92.3134,42.8041,-92.3077,1,,763,Unmodified
20100625.19.793,Summary,6/25/10,20:53:00,3,Iowa,-,-,4,0,13,800,13.65,Lyon,Osceola,-,-,-,-,-,-,-,-,-,-,$3.50 ,,43.44,-95.951,43.377,-95.696,1,,793,Unmodified
20100625.19.794,Summary,6/25/10,20:55:00,3,Iowa,-,-,1,0,0,100,1.22,Lyon,-,-,-,-,-,-,-,-,-,-,-,$0.02 ,,43.425,-95.897,43.414,-95.878,1,,794,Unmodified
20100625.19.795,Summary,6/25/10,21:45:00,3,Iowa,-,-,0,0,0,50,0.17,Osceola,-,-,-,-,-,-,-,-,-,-,-,-,,43.28,-95.75,43.278,-95.748,1,,795,Unmodified
20100625.19.796,Summary,6/25/10,21:53:00,3,Iowa,-,-,0,0,0,50,0.2,Sioux,-,-,-,-,-,-,-,-,-,-,-,-,,43.14,-95.9,43.138,-95.897,1,,796,Unmodified
20100625.19.797,Summary,6/25/10,22:05:00,3,Iowa,-,-,0,0,0,200,0.58,O'Brien,-,-,-,-,-,-,-,-,-,-,-,-,,43.09,-95.85,43.084,-95.842,1,,797,Unmodified
20100625.19.798,Summary,6/25/10,22:42:00,3,Iowa,-,-,1,0,0,100,3.27,O'Brien,-,-,-,-,-,-,-,-,-,-,-,$0.02 ,,42.97,-95.78,42.94,-95.73,1,,798,Unmodified
20100626.19.803,Summary,6/26/10,19:12:00,3,Iowa,-,-,0,0,0,50,0.1,Osceola,-,-,-,-,-,-,-,-,-,-,-,-,,43.43,-95.54,43.43,-95.538,1,,803,Unmodified
20100626.19.804,Summary,6/26/10,19:15:00,3,Iowa,-,-,0,0,0,50,0.15,Osceola,-,-,-,-,-,-,-,-,-,-,-,-,,43.31,-95.79,43.31,-95.787,1,,804,Unmodified
20100716.19.892,Summary,7/16/10,19:45:00,3,Iowa,-,-,0,0,0,40,0.37,Hancock,-,-,-,-,-,-,-,-,-,-,-,-,,42.98,-93.54,42.9777,-93.5335,1,,892,Unmodified
20100716.19.893,Summary,7/16/10,20:22:00,3,Iowa,-,-,0,0,0,30,0.58,Franklin,-,-,-,-,-,-,-,-,-,-,-,-,,42.8842,-93.3723,42.8818,-93.3613,1,,893,Unmodified
20100722.19.921,Summary,7/22/10,1:38:00,3,Iowa,-,-,1,0,0,250,2.62,Pocahontas,-,-,-,-,-,-,-,-,-,-,-,<$50,,42.7135,-94.6811,42.7428,-94.6484,1,,921,Unmodified
20100723.19.948,Summary,7/23/10,19:03:00,3,Iowa,-,-,1,0,0,150,3.35,Warren,-,-,-,-,-,-,-,-,-,-,-,$750 ,,41.3603,-93.6535,41.3678,-93.5897,1,,948,Unmodified
20100723.19.949,Summary,7/23/10,19:12:00,3,Iowa,-,-,1,0,0,100,0.31,Warren,-,-,-,-,-,-,-,-,-,-,-,$0.25 ,,41.3679,-93.5299,41.3701,-93.5246,1,,949,Unmodified
20100810.19.1003,Summary,8/10/10,16:44:00,3,Iowa,-,-,0,0,0,40,0.18,Emmet,-,-,-,-,-,-,-,-,-,-,-,-,,43.4978,-94.4522,43.4996,-94.4494,1,,1003,Unmodified
20110322.19.1,Summary,3/22/11,16:00:00,3,Iowa,-,-,1,0,2,100,11.67,Harrison,-,-,-,-,-,-,-,-,-,-,-,-,,41.5704,-95.842,41.6832,-95.6738,1,,280419,Unmodified
20110322.19.2,Summary,3/22/11,16:30:00,3,Iowa,-,-,1,0,0,250,2.84,Cass,-,-,-,-,-,-,-,-,-,-,-,$0.15 ,,41.1984,-94.7511,41.2277,-94.7127,1,,279525,Unmodified
20110322.19.3,Summary,3/22/11,16:33:00,3,Iowa,-,-,0,0,0,80,3.12,Adams,-,-,-,-,-,-,-,-,-,-,-,-,,41.1226,-94.7229,41.1538,-94.6796,1,,281746,Unmodified
20110322.19.4,Summary,3/22/11,16:42:00,3,Iowa,-,-,0,0,0,30,0.97,Adair,-,-,-,-,-,-,-,-,-,-,-,-,,41.2598,-94.6436,41.2667,-94.6275,1,,279355,Unmodified
20110322.19.5,Summary,3/22/11,16:47:00,3,Iowa,-,-,0,0,0,40,1,Shelby,-,-,-,-,-,-,-,-,-,-,-,-,,41.7993,-95.3912,41.8108,-95.3792,1,,288617,Unmodified
20110322.19.6,Summary,3/22/11,17:16:00,3,Iowa,-,-,0,0,0,100,1.98,Union,-,-,-,-,-,-,-,-,-,-,-,-,,41.0556,-94.4704,41.0732,-94.4403,1,,279356,Unmodified
20110322.19.7,Summary,3/22/11,17:18:00,3,Iowa,-,-,2,0,0,1410,9.98,Madison,-,-,-,-,-,-,-,-,-,-,-,<$50,,41.3737,-94.1356,41.4582,-93.9793,1,,279357,Unmodified
20110322.19.8,Summary,3/22/11,18:11:00,3,Iowa,-,-,0,0,0,25,0.23,Madison,-,-,-,-,-,-,-,-,-,-,-,-,,41.2958,-94.1609,41.2971,-94.1568,1,,281747,Unmodified
20110409.19.9,Summary,4/9/11,18:20:00,3,Iowa,-,-,3,0,14,1200,3.38,Monona,-,-,-,-,-,-,-,-,-,-,-,-,,42.1535,-95.8283,42.1843,-95.7771,1,,283803,Unmodified
20110409.19.10,Summary,4/9/11,18:37:00,3,Iowa,-,-,1,0,0,75,0.69,Crawford,-,-,-,-,-,-,-,-,-,-,-,$0.03 ,,42.1956,-95.6493,42.2011,-95.6379,1,,283460,Unmodified
20110409.19.11,Summary,4/9/11,19:20:00,3,Iowa,-,-,2,0,0,440,4.13,Ida,-,-,-,-,-,-,-,-,-,-,-,$0.05 ,,42.3217,-95.3969,42.3753,-95.361,1,,301836,Unmodified
20110409.19.12,Summary,4/9/11,19:23:00,3,Iowa,-,-,3,0,0,1760,10.14,Sac,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,42.3549,-95.286,42.5004,-95.2602,1,,283214,Unmodified
20110409.19.13,Summary,4/9/11,19:29:00,3,Iowa,-,-,2,0,0,660,8.34,Sac,-,-,-,-,-,-,-,-,-,-,-,<$50,,42.3746,-95.2424,42.474,-95.1496,1,,283213,Unmodified
20110409.19.14,Summary,4/9/11,19:38:00,3,Iowa,-,-,0,0,0,100,0.63,Sac,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,42.3948,-95.2027,42.4038,-95.2047,1,,286082,Unmodified
20110409.19.15,Summary,4/9/11,19:42:00,3,Iowa,-,-,1,0,0,200,4.21,Ida,-,-,-,-,-,-,-,-,-,-,-,$0.10 ,,42.4364,-95.4499,42.485,-95.4001,1,,301876,Unmodified
20110409.19.16,Summary,4/9/11,20:08:00,3,Iowa,-,-,3,0,0,2640,29.37,Sac,Buena Vista,Pocahontas,-,-,-,-,-,-,-,-,-,$13 ,,42.5191,-95.1291,42.8175,-94.7664,1,,283446,Unmodified
20110409.19.17,Summary,4/9/11,20:14:00,3,Iowa,-,-,0,0,0,50,0.53,Buena Vista,-,-,-,-,-,-,-,-,-,-,-,-,,42.58,-95.09,42.582,-95.08,1,,302081,Unmodified
20110409.19.18,Summary,4/9/11,20:20:00,3,Iowa,-,-,1,0,0,300,5.17,Cherokee,-,-,-,-,-,-,-,-,-,-,-,$0.10 ,,42.6067,-95.5435,42.6188,-95.443,1,,302126,Unmodified
20110409.19.19,Summary,4/9/11,20:24:00,3,Iowa,-,-,2,0,0,220,1.6,Sac,Buena Vista,-,-,-,-,-,-,-,-,-,-,$0.51 ,,42.5556,-94.9744,42.5655,-94.9534,1,,283456,Unmodified
20110409.19.20,Summary,4/9/11,20:25:00,3,Iowa,-,-,1,0,0,150,1.08,Buena Vista,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.5751,-94.9438,42.5896,-94.9515,1,,302257,Unmodified
20110409.19.22,Summary,4/9/11,20:50:00,3,Iowa,-,-,0,0,0,50,0.17,Buena Vista,-,-,-,-,-,-,-,-,-,-,-,-,,42.64,-95.34,42.642,-95.338,1,,302267,Unmodified
20110409.19.21,Summary,4/9/11,20:50:00,3,Iowa,-,-,0,0,0,50,0.17,Buena Vista,-,-,-,-,-,-,-,-,-,-,-,-,,42.65,-95.35,42.652,-95.348,1,,302269,Unmodified
20110409.19.23,Summary,4/9/11,20:54:00,3,Iowa,-,-,4,0,0,587,3.2,Pocahontas,-,-,-,-,-,-,-,-,-,-,-,$2.50 ,,42.7293,-94.8557,42.721,-94.7937,1,,283450,Unmodified
20110409.19.25,Summary,4/9/11,20:55:00,3,Iowa,-,-,1,0,0,100,1.58,Pocahontas,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.6895,-94.8141,42.7084,-94.7968,1,,286538,Unmodified
20110409.19.24,Summary,4/9/11,20:55:00,3,Iowa,-,-,1,0,0,100,1.64,Pocahontas,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.6912,-94.8141,42.7136,-94.8038,1,,286544,Unmodified
20110409.19.26,Summary,4/9/11,20:56:00,3,Iowa,-,-,2,0,0,146,0.9,Pocahontas,-,-,-,-,-,-,-,-,-,-,-,$0.10 ,,42.7105,-94.8144,42.7224,-94.8075,1,,286555,Unmodified
20110409.19.27,Summary,4/9/11,21:08:00,3,Iowa,-,-,1,0,0,250,2.42,Pocahontas,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.734,-94.7442,42.7664,-94.7265,1,,286083,Unmodified
20110409.19.28,Summary,4/9/11,22:19:00,3,Iowa,-,-,1,0,0,100,0.79,Kossuth,-,-,-,-,-,-,-,-,-,-,-,$0.15 ,,42.9231,-94.2771,42.9248,-94.2617,1,,283451,Unmodified
20110511.19.29,Summary,5/11/11,15:20:00,3,Iowa,-,-,0,0,0,30,0.18,Taylor,-,-,-,-,-,-,-,-,-,-,-,-,,40.8211,-94.6188,40.8232,-94.6166,1,,292748,Unmodified
20110511.19.30,Summary,5/11/11,15:38:00,3,Iowa,-,-,1,0,0,440,0.74,Taylor,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.8766,-94.5653,40.8866,-94.5604,1,,290636,Unmodified
20110511.19.31,Summary,5/11/11,15:45:00,3,Iowa,-,-,1,0,0,400,1,Taylor,-,-,-,-,-,-,-,-,-,-,-,$10 ,,40.8784,-94.5653,40.8901,-94.5764,1,,290637,Unmodified
20110511.19.32,Summary,5/11/11,15:58:00,3,Iowa,-,-,0,0,0,30,0.44,Adams,-,-,-,-,-,-,-,-,-,-,-,-,,40.9554,-94.4775,40.9617,-94.4758,1,,290633,Unmodified
20110511.19.33,Summary,5/11/11,17:53:00,3,Iowa,-,-,0,0,0,50,0.51,Sioux,-,-,-,-,-,-,-,-,-,-,-,-,,43.03,-96.48,43.03,-96.47,1,,312192,Unmodified
20110511.19.34,Summary,5/11/11,18:07:00,3,Iowa,-,-,0,0,0,50,0.5,Osceola,-,-,-,-,-,-,-,-,-,-,-,-,,43.31,-95.79,43.31,-95.78,1,,312196,Unmodified
20110522.19.35,Summary,5/22/11,13:33:00,3,Iowa,Minnesota,-,2,0,3,250,28.68,Howard,Fillmore,-,-,-,-,-,-,-,-,-,-,$0.78 ,,43.4091,-92.4933,43.5789,-91.9719,2,,300438,Unmodified
20110522.19.35,State,5/22/11,13:33:00,3,Iowa,,,2,0,3,250,13.88,Howard,-,-,-,-,-,-,-,-,-,-,-,$0.53 ,,43.4091,-92.4933,43.5006,-92.2469,2,,300438,Unmodified
20110522.19.35,State,5/22/11,14:05:00,3,Minnesota,,,1,0,0,225,14.8,Fillmore,-,-,-,-,-,-,-,-,-,-,-,$0.25 ,,43.5006,-92.2469,43.5789,-91.9719,2,,300438,Unmodified
20110522.19.36,Summary,5/22/11,13:40:00,3,Iowa,-,-,2,0,0,75,3.88,Iowa,-,-,-,-,-,-,-,-,-,-,-,$0.25 ,,41.7916,-92.206,41.8217,-92.1425,1,,307316,Unmodified
20110522.19.37,Summary,5/22/11,13:54:00,3,Iowa,-,-,0,0,0,25,1.96,Iowa,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,41.5776,-92.0999,41.5812,-92.0624,1,,307318,Unmodified
20110522.19.38,Summary,5/22/11,14:13:00,3,Iowa,-,-,0,0,0,30,0.1,Bremer,-,-,-,-,-,-,-,-,-,-,-,-,,42.79,-92.23,42.79,-92.23,1,,293108,Unmodified
20110522.19.39,Summary,5/22/11,14:37:00,3,Iowa,-,-,1,0,0,70,7.87,Fayette,-,-,-,-,-,-,-,-,-,-,-,$0.18 ,,42.8558,-92.0078,42.876,-91.8549,1,,301562,Unmodified
20110522.19.40,Summary,5/22/11,15:01:00,3,Iowa,-,-,0,0,0,50,1.38,Fayette,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.9631,-91.7316,42.9661,-91.7046,1,,304462,Unmodified
20110525.19.41,Summary,5/25/11,15:45:00,3,Iowa,-,-,1,0,0,100,4.83,Des Moines,-,-,-,-,-,-,-,-,-,-,-,$0.25 ,,40.7743,-91.2255,40.8389,-91.1902,1,,293771,Unmodified
20110525.19.42,Summary,5/25/11,16:00:00,3,Iowa,-,-,1,0,0,50,3.57,Des Moines,-,-,-,-,-,-,-,-,-,-,-,$0.05 ,,40.9058,-91.1814,40.9574,-91.1817,1,,293774,Unmodified
20110619.19.43,Summary,6/19/11,14:00:00,3,Iowa,-,-,0,0,0,30,0.24,Winnebago,-,-,-,-,-,-,-,-,-,-,-,-,,43.4811,-93.87,43.4811,-93.8651,1,,301087,Unmodified
20110620.19.44,Summary,6/20/11,3:59:00,3,Iowa,-,-,1,0,0,75,0.35,Mahaska,-,-,-,-,-,-,-,-,-,-,-,$0.15 ,,41.4617,-92.6528,41.4626,-92.646,1,,301418,Unmodified
20110620.19.45,Summary,6/20/11,19:45:00,3,Iowa,-,-,1,0,0,300,7.13,Monona,-,-,-,-,-,-,-,-,-,-,-,-,,41.9018,-95.9681,41.9968,-95.9141,1,,302613,Unmodified
20110620.19.46,Summary,6/20/11,20:40:00,3,Iowa,-,-,0,0,0,100,0.91,Plymouth,-,-,-,-,-,-,-,-,-,-,-,$0.02 ,,42.667,-96.088,42.673,-96.072,1,,325085,Unmodified
20110620.19.47,Summary,6/20/11,22:22:00,3,Iowa,-,-,1,0,0,75,1.18,Kossuth,-,-,-,-,-,-,-,-,-,-,-,$0.20 ,,42.9462,-94.3168,42.9613,-94.3061,1,,301982,Unmodified
