STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WSF2,WSF5
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",8/21/11,,,,,0,,,,81,63,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",8/22/11,,,,,0,,,,85,61,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",8/23/11,,,,,0,,,,89,67,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",8/24/11,,,,,,,,,87,59,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",8/25/11,,,,,0,,,,83,53,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",8/26/11,,,,,0,,,,79,57,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",8/27/11,,,,,0,,,,84,57,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",8/28/11,,,,,0.01,,,,76,53,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",8/29/11,,,,,0,,,,81,53,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",8/30/11,,,,,0.71,,,,69,62,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",8/31/11,,,,,,,,,86,59,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/1/11,,,,,0,,,,,69,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/2/11,,,,,0.37,,,,89,69,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/3/11,,,,,0.76,,,,74,57,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/4/11,,,,,0,,,,71,49,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/5/11,,,,,0,,,,71,46,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/6/11,,,,,0,,,,71,42,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/7/11,,,,,,,,,73,44,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/8/11,,,,,0,,,,80,47,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/9/11,,,,,0,,,,81,54,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/10/11,,,,,0,,,,82,52,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/11/11,,,,,0,,,,85,51,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/12/11,,,,,0,,,,89,59,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/13/11,,,,,0,,,,73,48,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/14/11,,,,,0,,,,62,42,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/15/11,,,,,0,,,,59,34,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/16/11,,,,,0.07,,,,53,45,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/17/11,,,,,0,,,,60,50,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/18/11,,,,,0.43,,,,61,55,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/19/11,,,,,0,,,,78,47,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/20/11,,,,,0.03,,,,77,47,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/21/11,,,,,0,,,,66,48,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/22/11,,,,,0,,,,62,38,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/23/11,,,,,0,,,,68,34,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/24/11,,,,,0,,,,66,35,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/25/11,,,,,0,,,,67,36,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/26/11,,,,,0.04,,,,66,48,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/27/11,,,,,0,,,,69,52,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/28/11,,,,,0,,,,81,53,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/29/11,,,,,0,,,,74,51,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",9/30/11,,,,,0,,,,69,39,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/1/11,,,,,0,,,,65,32,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/2/11,,,,,0,,,,75,30,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/3/11,,,,,0,,,,78,35,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/4/11,,,,,0,,,,84,39,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/5/11,,,,,0,,,,83,49,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/6/11,,,,,0,,,,80,46,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/7/11,,,,,0,,,,84,61,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/8/11,,,,,0,,,,83,61,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/9/11,,,,,0,,,,81,49,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/10/11,,,,,0.06,,,,75,48,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/11/11,,,,,0,,,,76,46,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/12/11,,,,,0.86,,,,69,54,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/13/11,,,,,0,,,,70,46,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/14/11,,,,,0,,,,63,45,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/15/11,,,,,0,,,,67,40,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/16/11,,,,,0,,,,63,37,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/17/11,,,,,0,,,,58,31,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/18/11,,,,,0,,,,49,33,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/19/11,,,,,0,,,,49,36,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/20/11,,,,,0,,,,56,30,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/21/11,,,,,0,,,,65,24,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/22/11,,,,,0,,,,67,38,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/23/11,,,,,0.02,,,,74,35,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/24/11,,,,,0,,,,74,32,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/25/11,,,,,0,,,,78,47,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/26/11,,,,,0,,,,56,42,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/27/11,,,,,0,,,,57,28,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/28/11,,,,,0,,,,57,25,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/29/11,,,,,0,,,,58,20,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/30/11,,,,,0.01,,,,56,38,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",10/31/11,,,,,0,,,,56,23,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/1/11,,,,,0,,,,71,36,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/2/11,,,,,0.67,,,,49,38,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/3/11,,,,,0,,,,51,25,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/4/11,,,,,0,,,,53,20,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/5/11,,,,,0,,,,53,35,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/6/11,,,,,0,,,,57,29,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/7/11,,,,,0.26,,,,60,24,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/8/11,,,,,1.42,,,,44,34,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/9/11,,,,,0.62,,,,50,33,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/10/11,,,,,0,,,,43,25,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/11/11,,,,,0,,,,52,26,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/12/11,,,,,0,,,,57,28,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/13/11,,,,,0,,,,55,35,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/14/11,,,,,0,,,,60,30,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/15/11,,,,,0,,,,57,29,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/16/11,,,,,0,,,,43,18,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/17/11,,,,,0,,,,45,14,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/18/11,,,,,0,,,,56,32,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/19/11,,,,,0,,,,55,26,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/20/11,,,,,0,,,,35,21,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/21/11,,,,,0,,,,42,19,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/22/11,,,,,0,,,,45,32,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/23/11,,,,,0,,,,51,31,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/24/11,,,,,0,,,,66,32,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/25/11,,,,,0.01,,,,54,45,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/26/11,,,,,0.1,,,,53,37,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/27/11,,,,,0,,,,37,31,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/28/11,,,,,0,,,,39,25,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/29/11,,,,,0,,,,42,14,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",11/30/11,,,,,0,,,,50,13,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/1/11,,,,,0.01,,,,37,20,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/2/11,,,,,,,,,37,9,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/3/11,,,,,1.03,,,,40,31,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/4/11,,,,,0,,,,31,23,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/5/11,,,,,0,,,,23,17,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/6/11,,,,,0,,,,21,7,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/7/11,,,,,0,,,,28,7,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/8/11,,,,,0,,,,33,22,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/9/11,,,,,0,,,,23,5,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/10/11,,,,,0,,,,34,3,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/11/11,,,,,,,,,41,25,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/12/11,,,,,0,,,,42,35,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/13/11,,,,,0.32,,,,45,34,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/14/11,,,,,0.42,,,,52,39,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/15/11,,,,,0,,,,39,24,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/16/11,,,,,0,,,,32,16,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/17/11,,,,,0,,,,40,24,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/18/11,,,,,0,,,,53,24,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/19/11,,,,,0,,,,37,28,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/20/11,,,,,0,,,,33,25,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/21/11,,,,,0,,,,45,26,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/22/11,,,,,0,,,,32,13,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/23/11,,,,,0,,,,39,12,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/24/11,,,,,0,,,,47,16,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/25/11,,,,,0,,,,47,21,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/26/11,,,,,0,,,,45,19,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/27/11,,,,,0,,,,39,23,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/28/11,,,,,0,,,,48,21,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/29/11,,,,,0.1,,,,50,35,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/30/11,,,,,0.2,,,,41,34,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",12/31/11,,,,,0,,,,49,32,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/1/12,,,,,0,,,,37,24,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/2/12,,,,,0,,,,26,10,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/3/12,,,,,0,,,,37,7,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/4/12,,,,,0,,,,45,,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/5/12,,,,,0,,,,63,27,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/6/12,,,,,0,,,,50,27,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/7/12,,,,,0,,,,42,21,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/8/12,,,,,0,,,,41,18,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/9/12,,,,,0,,,,52,22,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/10/12,,,,,0,,,,56,22,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/11/12,,,,,0,,,,40,16,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/12/12,,,,,0,,,,,,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/13/12,,,,,0,,,,20,8,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/14/12,,,,,0,,,,33,11,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/15/12,,,,,0,,,,50,12,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/16/12,,,,,0,,,,43,25,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/17/12,,,,,0,,,,25,-1,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/18/12,,,,,0,,,,28,-4,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/19/12,,,,,0,,,,11,0,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/20/12,,,,,0,,,,9,2,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/21/12,,,,,0,,,,24,-4,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/22/12,,,,,0,,,,34,23,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/23/12,,,,,0,,,,33,24,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/24/12,,,,,0,,,,28,21,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/25/12,,,,,0,,,,39,24,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/26/12,,,,,0,,,,43,23,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/27/12,,,,,0,,,,38,25,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/28/12,,,,,0,,,,42,22,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/29/12,,,,,0,,,,34,23,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/30/12,,,,,0,,,,61,32,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",1/31/12,,,,,0,,,,57,32,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/1/12,,,,,0,,,,54,24,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/2/12,,,,,0,,,,52,20,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/3/12,,,,,0,,,,35,32,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/4/12,,,,,0,,,,36,30,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/5/12,,,,,0,,,,30,26,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/6/12,,,,,0,,,,30,21,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/7/12,,,,,0,,,,34,23,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/8/12,,,,,0,,,,29,15,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/9/12,,,,,0,,,,33,11,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/10/12,,,,,0,,,,29,9,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/11/12,,,,,0,,,,26,3,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/12/12,,,,,0,,,,28,4,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/13/12,,,,,0,,,,31,23,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/14/12,,,,,0,,,,39,20,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/15/12,,,,,0,,,,47,25,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/16/12,,,,,0,,,,43,23,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/17/12,,,,,0,,,,48,23,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/18/12,,,,,0,,,,40,16,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/19/12,,,,,0,,,,42,15,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/20/12,,,,,0,,,,45,27,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/21/12,,,,,,,,,46,28,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/22/12,,,,,,,,,51,28,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/23/12,,,,,,,,,38,28,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/24/12,,,,,,,,,32,22,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/25/12,,,,,,,,,25,11,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/26/12,,,,,,,,,49,25,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/27/12,,,,,0,,,,35,18,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/28/12,,,,,,,,,45,30,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",2/29/12,,,,,,,,,52,31,,,,,
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/1/12,6.93,,,11,0,,,,42,22,,290,290,17,21
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/2/12,15.88,,,,0,,,,43,30,,300,310,29.1,36.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/3/12,18.12,,,,0,,,,34,22,,300,300,31.1,38.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/4/12,5.14,,,,0.13,,,,27,13,,350,330,15,19.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/5/12,9.4,,,,0,,,,46,5,,170,170,19.9,25.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/6/12,16.11,,,,0,,,,70,31,,210,210,35.1,42.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/7/12,17.9,,,1057,0,,,,65,31,,220,210,32,40.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/8/12,15.21,,,,0,,,,46,26,,320,330,31.1,38.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/9/12,7.83,,,,0,,,,48,23,,350,330,21,28
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/10/12,16.33,,,,0,,,,69,34,,220,220,32,40
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/11/12,8.5,,,,0.44,,,,59,31,,130,140,19.9,25.1
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/12/12,11.18,,,,0.07,,,,62,42,,240,240,21.9,25.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/13/12,7.16,,,,0,,,,74,30,,150,170,17,21.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/14/12,9.62,,,,0,,,,77,48,,210,210,21.9,28
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/15/12,3.58,,,,0,,,,77,40,,200,190,10.1,15
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/16/12,7.61,,,,0,,,,82,48,,180,190,21.9,29.1
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/17/12,13.87,,,,0,,,,82,59,,190,170,25.9,33.1
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/18/12,15.66,,,,0,,,,81,57,,180,180,28,36.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/19/12,12.75,,,,0.25,,,,80,59,,160,150,30,38
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/20/12,5.37,,,,0.17,,,,66,55,,160,160,15,19.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/21/12,6.04,,,,0.06,,,,69,57,,60,50,15,19.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/22/12,5.59,,,,0.25,,,,64,42,,70,70,14.1,21
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/23/12,5.82,,,,0,,,,69,42,,340,350,17,21
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/24/12,6.93,,,,0,,,,74,51,,350,350,17,21
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/25/12,4.7,,,,0,,,,75,47,,350,350,10.1,15
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/26/12,17.22,,,,0,,,,61,48,,130,130,28,40
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/27/12,18.57,,,,0,,,,80,48,,210,210,36,45
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/28/12,6.71,,,,0,,,,72,42,,330,330,17,21
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/29/12,12.75,,,,0.74,,,,66,45,,130,130,29.1,38.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/30/12,5.82,,,,0.41,,,,60,49,,150,20,13,18.1
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",3/31/12,9.4,,,,0,,,,69,48,,120,130,18.1,25.1
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/1/12,6.49,,,,0,,,,83,45,,100,110,17,23.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/2/12,12.53,,,,0,,,,84,53,,150,120,21,29.1
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/3/12,13.87,,,,0,,,,69,54,,360,10,23.9,31.1
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/4/12,10.96,,,,0,,,,68,53,,110,70,21,28
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/5/12,9.17,,,,0,,,,64,42,,80,80,18.1,25.1
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/6/12,9.84,,,,0,,,,61,33,,150,120,19.9,25.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/7/12,10.51,,,,0.02,,,,65,41,,300,310,28,33.1
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/8/12,10.96,,,,0,,,,70,29,,240,230,28,36
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/9/12,12.75,,,,0,,,,66,32,,310,330,29.1,36.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/10/12,12.3,,,,0,,,,56,23,,320,320,25.9,33.1
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/11/12,4.7,,,,0,,,,56,24,,70,40,10.1,14.1
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/12/12,6.26,,,,0,,,,61,24,,170,180,17,21.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/13/12,15.21,,,,0.56,,,,57,46,,160,160,28,38
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/14/12,8.72,,,,2.64,,,,65,54,,30,30,30,38.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/15/12,19.91,,,,0.14,,,,75,53,,180,200,36,45
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/16/12,17.67,,,,0.02,,,,57,39,,300,290,32,40.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/17/12,8.28,,,,0,,,,66,37,,180,190,21,28
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/18/12,8.5,,,,0.2,,,,71,51,,240,270,21,25.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/19/12,11.41,,,,0.69,,,,62,42,,320,320,33.1,38
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/20/12,12.75,,,,0,,,,56,37,,10,30,21,30
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/21/12,4.7,,,,0.16,,,,57,32,,260,170,16.1,21.9
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/22/12,9.62,,,,0,,,,59,40,,330,360,18.1,30
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/23/12,7.16,,,,0,,,,65,39,,320,310,16.1,23
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/24/12,4.47,,,,0,,,,83,43,,210,150,10.1,13
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/25/12,9.4,,,,0,,,,88,54,,340,350,28,36
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/26/12,11.86,,,,0,,,,67,51,,10,10,21.9,28
USW00094989,"AMES MUNICIPAL AIRPORT, IA US",4/27/12,17.67,,,,0.1,,,,57,44,,100,110,31.1,44.1
