"name","year","month","day","tmax","tmin","tobs","prcp","snow","snwd","awnd","wsf5"
"Ames, IA",2014,8,21,77,65,71,0.26,0,0,7.38,23
"Ames, IA",2014,8,22,85,71,71,0.15,0,0,2.46,27.1
"Ames, IA",2014,8,23,86,70,71,0,0,0,6.71,23
"Ames, IA",2014,8,24,83,70,71,0.34,0,0,7.83,21.9
"Ames, IA",2014,8,25,89,71,72,0,0,0,6.71,19.9
"Ames, IA",2014,8,26,87,63,64,0.95,0,0,5.59,32
"Ames, IA",2014,8,27,76,63,64,0.1,0,0,3.58,14.1
"Ames, IA",2014,8,28,75,64,65,0.04,0,0,7.61,23.9
"Ames, IA",2014,8,29,75,64,65,1.84,0,0,7.38,23
"Ames, IA",2014,8,30,84,64,65,0.08,0,0,6.71,17
"Ames, IA",2014,8,31,79,60,62,0,0,0,7.38,51
"Ames, IA",2014,9,1,85,62,66,2.43,0,0,9.17,25.9
"Ames, IA",2014,9,2,78,60,60,0,0,0,4.7,23
"Ames, IA",2014,9,3,78,58,59,0,0,0,9.4,25.9
"Ames, IA",2014,9,4,82,59,72,0.03,0,0,10.51,29.1
"Ames, IA",2014,9,5,91,60,60,0,0,0,11.41,33.1
"Ames, IA",2014,9,6,67,48,48,0.3,0,0,4.47,14.1
"Ames, IA",2014,9,7,74,48,49,0,0,0,4.92,21.9
"Ames, IA",2014,9,8,74,49,52,0,0,0,5.82,23
"Ames, IA",2014,9,9,68,52,67,0.23,0,0,9.84,30
"Ames, IA",2014,9,10,71,64,65,1.74,0,0,14.54,34
"Ames, IA",2014,9,11,67,48,48,0.01,0,0,9.84,23
"Ames, IA",2014,9,12,56,44,44,0.03,0,0,7.61,25.1
"Ames, IA",2014,9,13,51,35,35,0.27,0,0,4.7,21
"Ames, IA",2014,9,14,60,34,47,0,0,0,5.37,21.9
"Ames, IA",2014,9,15,69,47,54,0,0,0,6.93,30
"Ames, IA",2014,9,16,60,38,38,0,0,0,3.13,16.1
"Ames, IA",2014,9,17,66,37,50,0,0,0,2.68,12.1
"Ames, IA",2014,9,18,74,49,49,0,0,0,4.92,21
"Ames, IA",2014,9,19,72,47,53,0,0,0,12.3,33.1
"Ames, IA",2014,9,20,78,53,65,0.29,0,0,11.41,40.9
"Ames, IA",2014,9,21,87,54,56,0.07,0,0,12.53,30
"Ames, IA",2014,9,22,67,43,43,0,0,0,3.58,13
"Ames, IA",2014,9,23,72,43,50,0,0,0,6.26,23
"Ames, IA",2014,9,24,69,50,56,0,0,0,7.38,21.9
"Ames, IA",2014,9,25,65,55,58,0.51,0,0,3.36,18.1
"Ames, IA",2014,9,26,76,56,57,0,0,0,6.71,25.1
"Ames, IA",2014,9,27,80,56,62,0.1,0,0,5.37,23
"Ames, IA",2014,9,28,81,54,54,0.09,0,0,2.01,18.1
"Ames, IA",2014,9,29,80,53,54,0,0,0,5.14,18.1
"Ames, IA",2014,9,30,70,54,55,0,0,0,8.72,21.9
"Ames, IA",2014,10,1,69,54,55,0.49,0,0,6.49,23.9
"Ames, IA",2014,10,2,72,54,62,0.47,0,0,6.93,32
"Ames, IA",2014,10,3,66,49,49,0.4,0,0,17.9,40.9
"Ames, IA",2014,10,4,49,33,33,0,0,0,13.87,32
"Ames, IA",2014,10,5,51,32,43,0,0,0,8.95,31.1
"Ames, IA",2014,10,6,63,43,45,0,0,0,11.18,30
"Ames, IA",2014,10,7,64,45,52,0,0,0,12.53,36.9
"Ames, IA",2014,10,8,67,41,41,0,0,0,5.14,19
"Ames, IA",2014,10,9,70,37,49,0.26,0,0,6.49,18.1
"Ames, IA",2014,10,10,57,38,38,0,0,0,6.26,25.1
"Ames, IA",2014,10,11,54,32,32,0,0,0,3.8,14.1
"Ames, IA",2014,10,12,59,32,36,0,0,0,6.93,23
"Ames, IA",2014,10,13,55,36,51,0.03,0,0,11.18,35.1
"Ames, IA",2014,10,14,53,50,50,1.67,0,0,21.92,45
"Ames, IA",2014,10,15,60,43,44,0.03,0,0,10.51,25.9
"Ames, IA",2014,10,16,66,35,35,0,0,0,7.38,23.9
"Ames, IA",2014,10,17,73,35,35,0,0,0,16.33,35.1
"Ames, IA",2014,10,18,58,35,39,0,0,0,7.38,23.9
"Ames, IA",2014,10,19,56,34,37,0,0,0,8.95,28
"Ames, IA",2014,10,20,67,35,46,0,0,0,6.93,25.1
"Ames, IA",2014,10,21,69,36,37,0,0,0,4.92,16.1
"Ames, IA",2014,10,22,65,36,41,0,0,0,10.51,29.1
"Ames, IA",2014,10,23,64,40,49,0.44,0,0,4.25,17
"Ames, IA",2014,10,24,69,48,50,0.06,0,0,5.82,23
"Ames, IA",2014,10,25,69,43,46,0.02,0,0,5.14,17
"Ames, IA",2014,10,26,68,39,39,0,0,0,10.29,32
"Ames, IA",2014,10,27,69,39,54,0,0,0,8.28,28
"Ames, IA",2014,10,28,68,42,42,0,0,0,16.11,36.9
"Ames, IA",2014,10,29,53,39,39,0,0,0,6.93,27.1
"Ames, IA",2014,10,30,52,34,39,0,0,0,9.17,42.1
"Ames, IA",2014,10,31,59,28,28,0,0,0,12.53,36.9
"Ames, IA",2014,11,1,40,19,19,0,0,0,7.83,23
"Ames, IA",2014,11,2,45,19,40,0,0,0,13.65,32
"Ames, IA",2014,11,3,59,40,44,0,0,0,10.74,30
"Ames, IA",2014,11,4,62,40,40,0.03,0,0,12.3,28
"Ames, IA",2014,11,5,57,35,38,0,0,0,12.08,40
"Ames, IA",2014,11,6,59,36,37,0.02,0,0,15.43,47
"Ames, IA",2014,11,7,46,26,30,0,0,0,10.74,42.1
"Ames, IA",2014,11,8,55,29,37,0,0,0,17.45,48.1
"Ames, IA",2014,11,9,44,33,40,0,0,0,6.93,17
"Ames, IA",2014,11,10,51,40,41,0,0,0,15.43,42.1
"Ames, IA",2014,11,11,61,23,23,0.07,NA,1,21.25,42.1
"Ames, IA",2014,11,12,27,19,19,0,0,0,14.32,31.1
"Ames, IA",2014,11,13,23,16,20,0,0,0,12.97,29.1
"Ames, IA",2014,11,14,26,8,8,0.01,NA,0,4.25,17
"Ames, IA",2014,11,15,26,7,19,0,0,0,4.25,14.1
"Ames, IA",2014,11,16,26,17,17,0.15,NA,2,11.41,25.9
"Ames, IA",2014,11,17,17,8,11,0,0,1,17,36.9
"Ames, IA",2014,11,18,14,4,10,0,0,1,10.07,19.9
"Ames, IA",2014,11,19,28,9,26,0,0,1,14.54,42.1
"Ames, IA",2014,11,20,26,12,12,0,0,1,7.61,25.9
"Ames, IA",2014,11,21,25,6,7,0,0,1,9.17,25.1
"Ames, IA",2014,11,22,37,7,36,0,0,0,10.96,23.9
"Ames, IA",2014,11,23,55,36,50,0,0,0,12.53,40
"Ames, IA",2014,11,24,53,26,26,0.17,0,0,21.47,40.9
"Ames, IA",2014,11,25,26,15,15,0.08,0,0,8.5,23
"Ames, IA",2014,11,26,33,14,26,0.04,NA,1,13.2,29.1
"Ames, IA",2014,11,27,29,1,1,0.19,NA,4,9.17,25.1
"Ames, IA",2014,11,28,15,-2,15,0,0,4,8.28,23
"Ames, IA",2014,11,29,34,15,26,0,0,2,5.59,27.1
"Ames, IA",2014,11,30,49,16,16,0,0,1,21.03,38
"Ames, IA",2014,12,1,17,9,9,0,0,0,9.62,34
"Ames, IA",2014,12,2,15,8,11,0,0,0,8.05,25.1
"Ames, IA",2014,12,3,36,10,22,0,0,0,8.28,23.9
"Ames, IA",2014,12,4,31,20,23,0,0,0,8.28,23.9
"Ames, IA",2014,12,5,32,19,30,0,0,0,5.59,13
"Ames, IA",2014,12,6,37,30,30,0,0,0,7.16,19
"Ames, IA",2014,12,7,42,27,28,0,0,0,10.96,25.9
"Ames, IA",2014,12,8,37,28,37,0.02,0,0,15.43,33.1
"Ames, IA",2014,12,9,39,21,21,0,0,0,6.93,27.1
"Ames, IA",2014,12,10,32,19,27,0,0,0,5.14,16.1
"Ames, IA",2014,12,11,32,19,29,0,0,0,4.7,12.1
"Ames, IA",2014,12,12,33,28,31,0,0,0,5.37,17
"Ames, IA",2014,12,13,45,31,43,0,0,0,8.05,17
"Ames, IA",2014,12,14,53,43,50,0,0,0,9.17,18.1
"Ames, IA",2014,12,15,56,47,47,0.03,0,0,11.41,38.9
"Ames, IA",2014,12,16,49,24,24,0.48,0,0,19.46,40.9
"Ames, IA",2014,12,17,49,12,12,0,0,0,5.82,16.1
"Ames, IA",2014,12,18,25,12,20,0,0,0,2.24,8.9
"Ames, IA",2014,12,19,27,20,26,0,0,0,6.26,16.1
"Ames, IA",2014,12,20,30,26,29,0,0,0,6.04,13
"Ames, IA",2014,12,21,36,29,36,0,0,0,13.65,28
"Ames, IA",2014,12,22,41,36,37,0.04,0,0,10.96,23.9
"Ames, IA",2014,12,23,38,34,35,0.47,0,0,9.62,21
"Ames, IA",2014,12,24,38,32,33,0.38,3,1,13.2,25.9
"Ames, IA",2014,12,25,38,29,30,0,0,0,8.95,21.9
"Ames, IA",2014,12,26,47,29,29,0,0,0,7.38,21
"Ames, IA",2014,12,27,47,27,28,0.01,0,0,11.18,25.9
"Ames, IA",2014,12,28,28,14,14,0,0,0,4.47,13
"Ames, IA",2014,12,29,33,13,22,0,0,0,12.75,23.9
"Ames, IA",2014,12,30,22,-1,-1,0.01,0,0,10.74,23
"Ames, IA",2014,12,31,9,-4,-3,0,0,0,13.87,36
"Ames, IA",2015,1,1,21,-3,11,0,0,0,11.41,28
"Ames, IA",2015,1,2,39,11,15,0,0,0,3.58,13
"Ames, IA",2015,1,3,31,13,27,0,0,0,8.72,36.9
"Ames, IA",2015,1,4,38,1,1,0.07,1,1,19.01,40.9
"Ames, IA",2015,1,5,7,-5,-5,0,0,1,8.28,21
"Ames, IA",2015,1,6,8,-9,-9,0.48,7,7,13.65,40.9
"Ames, IA",2015,1,7,10,-9,-4,0,0,7,17.22,42.1
"Ames, IA",2015,1,8,2,-14,2,0,0,7,20.36,47
"Ames, IA",2015,1,9,23,0,0,0,0,7,14.76,36.9
"Ames, IA",2015,1,10,7,-11,-5,0,0,7,6.93,29.1
"Ames, IA",2015,1,11,30,-5,5,0,0,3,5.59,19.9
"Ames, IA",2015,1,12,27,4,7,0,0,3,12.97,27.1
"Ames, IA",2015,1,13,9,-12,-12,0,0,2,4.25,12.1
"Ames, IA",2015,1,14,20,-13,20,0,0,2,6.93,16.1
"Ames, IA",2015,1,15,24,15,20,0,0,2,7.61,25.9
"Ames, IA",2015,1,16,37,18,22,0,0,1,6.26,18.1
"Ames, IA",2015,1,17,51,20,38,0,0,0,16.55,40.9
"Ames, IA",2015,1,18,44,31,31,0,0,0,7.16,23.9
"Ames, IA",2015,1,19,45,23,27,0,0,0,5.14,19.9
"Ames, IA",2015,1,20,41,26,30,0,0,0,9.84,25.1
"Ames, IA",2015,1,21,43,30,32,0.02,0,0,13.42,29.1
"Ames, IA",2015,1,22,33,28,28,0,0,0,8.28,19.9
"Ames, IA",2015,1,23,29,20,20,0,0,0,9.84,28
"Ames, IA",2015,1,24,43,20,28,0,0,0,8.5,19.9
"Ames, IA",2015,1,25,48,27,34,0.02,0,0,10.74,28
"Ames, IA",2015,1,26,34,28,31,0.08,0,0,13.87,33.1
"Ames, IA",2015,1,27,49,30,30,0,0,0,8.72,27.1
"Ames, IA",2015,1,28,44,28,29,0,0,0,12.97,36
"Ames, IA",2015,1,29,45,29,33,0,0,0,21.47,46.1
"Ames, IA",2015,1,30,34,14,14,0,0,0,6.26,23
"Ames, IA",2015,1,31,32,13,30,0,0,0,7.61,19
"Ames, IA",2015,2,1,37,29,29,0.86,5,5,16.33,38.9
"Ames, IA",2015,2,2,29,-7,-7,0.12,NA,8,7.83,19.9
"Ames, IA",2015,2,3,13,-9,1,0,0,7,3.8,16.1
"Ames, IA",2015,2,4,21,0,16,0,0,6,13.65,32
"Ames, IA",2015,2,5,16,-16,-16,0,0,6,6.71,23
"Ames, IA",2015,2,6,18,-16,16,0,0,5,4.92,15
"Ames, IA",2015,2,7,36,16,24,0,0,3,6.49,18.1
"Ames, IA",2015,2,8,44,23,34,0,0,3,10.96,23
"Ames, IA",2015,2,9,37,29,29,0,0,2,6.49,15
"Ames, IA",2015,2,10,31,22,23,0,0,1,10.74,25.9
"Ames, IA",2015,2,11,35,22,25,0,0,1,21.25,46.1
"Ames, IA",2015,2,12,26,1,1,0,0,1,10.51,38.9
"Ames, IA",2015,2,13,16,1,15,0,0,1,10.51,23.9
"Ames, IA",2015,2,14,34,13,17,0,0,1,18.34,42.9
"Ames, IA",2015,2,15,17,3,4,0,0,0,9.17,19
"Ames, IA",2015,2,16,10,3,10,0,0,1,8.28,29.1
"Ames, IA",2015,2,17,25,10,13,0,0,1,12.08,29.1
"Ames, IA",2015,2,18,18,-3,-3,0,0,1,16.55,36
"Ames, IA",2015,2,19,9,-7,-7,0,0,0,6.93,17
"Ames, IA",2015,2,20,15,-8,15,0,0,1,10.07,25.1
"Ames, IA",2015,2,21,34,15,26,0.01,0,1,13.2,29.1
"Ames, IA",2015,2,22,26,3,3,0,0,1,16.55,33.1
"Ames, IA",2015,2,23,10,-9,-8,0,0,1,9.17,23.9
"Ames, IA",2015,2,24,17,-9,17,0,0,1,14.99,35.1
"Ames, IA",2015,2,25,38,17,20,0,0,0,12.3,29.1
"Ames, IA",2015,2,26,21,-2,-2,0.08,NA,2,14.99,29.1
"Ames, IA",2015,2,27,7,-13,-13,0,0,2,4.25,15
"Ames, IA",2015,2,28,12,-13,-6,0,0,2,5.82,16.1
"Ames, IA",2015,3,1,20,-6,16,0,0,2,9.17,21
"Ames, IA",2015,3,2,29,9,9,0,0,1,6.93,19.9
"Ames, IA",2015,3,3,28,9,27,0,0,1,14.99,34
"Ames, IA",2015,3,4,33,8,9,0,0,1,14.54,34
"Ames, IA",2015,3,5,26,-6,-6,0.01,0,1,6.71,18.1
"Ames, IA",2015,3,6,18,-6,17,0,0,0,8.05,18.1
"Ames, IA",2015,3,7,50,17,26,0,0,0,8.05,31.1
"Ames, IA",2015,3,8,48,26,29,0,0,0,3.58,14.1
"Ames, IA",2015,3,9,51,25,26,0,0,0,4.25,15
"Ames, IA",2015,3,10,56,24,29,0,0,0,5.37,19
"Ames, IA",2015,3,11,69,27,33,0,0,0,6.49,16.1
"Ames, IA",2015,3,12,61,32,34,0,0,0,8.5,25.1
"Ames, IA",2015,3,13,70,31,31,0,0,0,9.17,29.1
"Ames, IA",2015,3,14,68,30,35,0,0,0,8.5,23
"Ames, IA",2015,3,15,62,28,30,0,0,0,11.63,38.9
"Ames, IA",2015,3,16,70,30,51,0,0,0,18.79,38.9
"Ames, IA",2015,3,17,84,32,32,0,0,0,12.3,35.1
"Ames, IA",2015,3,18,45,32,34,0,0,0,6.04,21
"Ames, IA",2015,3,19,52,31,33,0,0,0,6.71,18.1
"Ames, IA",2015,3,20,46,31,32,0,0,0,10.29,25.1
"Ames, IA",2015,3,21,62,29,35,0,0,0,9.84,25.1
"Ames, IA",2015,3,22,54,32,32,0,0,0,13.87,30
"Ames, IA",2015,3,23,59,30,30,0,0,0,10.96,27.1
"Ames, IA",2015,3,24,39,29,30,0,0,0,10.07,33.1
"Ames, IA",2015,3,25,34,29,32,0.23,0,0,12.75,31.1
"Ames, IA",2015,3,26,47,28,29,0,0,0,12.97,30
"Ames, IA",2015,3,27,43,23,23,0,0,0,5.82,21
"Ames, IA",2015,3,28,43,22,27,0,0,0,10.51,29.1
"Ames, IA",2015,3,29,47,27,35,0.02,0,0,17.45,46.1
"Ames, IA",2015,3,30,59,30,32,0,0,0,14.99,44.1
"Ames, IA",2015,3,31,75,31,35,0,0,0,8.05,25.1
"Ames, IA",2015,4,1,72,34,47,0,0,0,16.33,40
"Ames, IA",2015,4,2,80,46,51,0.48,0,0,13.87,33.1
"Ames, IA",2015,4,3,66,37,37,0,0,0,15.66,35.1
"Ames, IA",2015,4,4,45,26,32,0,0,0,14.32,35.1
"Ames, IA",2015,4,5,65,32,46,0,0,0,11.63,28
"Ames, IA",2015,4,6,70,42,50,0,0,0,7.61,32
"Ames, IA",2015,4,7,58,44,44,0,0,0,11.41,27.1
"Ames, IA",2015,4,8,49,42,42,0.03,0,0,9.4,25.9
"Ames, IA",2015,4,9,51,41,49,0.32,0,0,13.42,40
"Ames, IA",2015,4,10,49,34,38,0.18,0,0,13.2,36.9
"Ames, IA",2015,4,11,54,31,35,0,0,0,9.62,27.1
"Ames, IA",2015,4,12,71,35,49,0,0,0,13.87,40.9
"Ames, IA",2015,4,13,70,44,44,0.04,NA,NA,11.18,34
"Ames, IA",2015,4,14,64,35,35,0,0,0,4.25,19.9
"Ames, IA",2015,4,15,71,34,44,0,0,0,10.07,34
"Ames, IA",2015,4,16,69,43,52,0,0,0,4.7,18.1
"Ames, IA",2015,4,17,74,45,46,0,0,0,2.01,12.1
"Ames, IA",2015,4,18,78,46,59,0.12,0,0,6.93,40
"Ames, IA",2015,4,19,72,55,55,0.97,0,0,11.86,44.1
"Ames, IA",2015,4,20,63,41,41,0.97,0,0,18.79,45
"Ames, IA",2015,4,21,53,33,33,0,0,0,17.9,42.1
"Ames, IA",2015,4,22,54,29,30,0,0,0,14.99,40
"Ames, IA",2015,4,23,54,30,31,0,0,0,4.92,18.1
"Ames, IA",2015,4,24,60,29,47,0.03,0,0,12.3,25.9
"Ames, IA",2015,4,25,55,43,43,0.07,0,0,12.53,30
"Ames, IA",2015,4,26,51,37,37,0.45,0,0,6.26,23
"Ames, IA",2015,4,27,62,34,34,0,0,0,6.93,23.9
"Ames, IA",2015,4,28,67,33,39,0,0,0,7.83,28
"Ames, IA",2015,4,29,72,39,43,0,0,0,9.17,23.9
"Ames, IA",2015,4,30,69,40,40,0,0,0,6.04,25.9
"Ames, IA",2015,5,1,70,40,41,0,0,0,6.04,19.9
"Ames, IA",2015,5,2,67,39,51,0,0,0,10.96,29.1
"Ames, IA",2015,5,3,69,51,57,0.34,0,0,9.4,32
"Ames, IA",2015,5,4,81,56,59,0,0,0,10.07,31.1
"Ames, IA",2015,5,5,68,58,59,0.23,0,0,7.83,31.1
"Ames, IA",2015,5,6,76,59,61,0.34,0,0,14.09,35.1
"Ames, IA",2015,5,7,75,61,65,0,0,0,13.87,36
"Ames, IA",2015,5,8,77,55,55,0.03,0,0,8.72,23
"Ames, IA",2015,5,9,66,49,49,0,0,0,7.61,18.1
"Ames, IA",2015,5,10,72,48,60,0,0,0,12.75,28
"Ames, IA",2015,5,11,68,44,44,0.17,0,0,18.12,36
"Ames, IA",2015,5,12,49,40,40,0,0,0,12.3,34
"Ames, IA",2015,5,13,64,40,44,0,0,0,13.65,33.1
"Ames, IA",2015,5,14,69,44,51,0.11,0,0,12.75,31.1
"Ames, IA",2015,5,15,60,51,56,0.59,0,0,5.37,23
"Ames, IA",2015,5,16,72,56,62,0.15,0,0,11.86,33.1
"Ames, IA",2015,5,17,79,61,61,0.28,0,0,17.22,48.1
"Ames, IA",2015,5,18,74,43,43,0,0,0,19.46,38.9
"Ames, IA",2015,5,19,50,36,37,0,0,0,10.74,28
"Ames, IA",2015,5,20,56,37,47,0,0,0,6.49,17
"Ames, IA",2015,5,21,49,39,39,0.11,0,0,11.41,33.1
"Ames, IA",2015,5,22,74,39,44,0,0,0,4.25,21.9
"Ames, IA",2015,5,23,75,44,54,0,0,0,7.83,25.9
"Ames, IA",2015,5,24,72,52,58,0.16,0,0,8.95,25.1
"Ames, IA",2015,5,25,72,52,62,1.01,0,0,12.75,31.1
"Ames, IA",2015,5,26,79,57,59,0.41,0,0,6.93,19.9
"Ames, IA",2015,5,27,71,56,56,0.73,0,0,6.49,15
"Ames, IA",2015,5,28,80,56,60,0,0,0,9.84,27.1
"Ames, IA",2015,5,29,77,60,60,0,0,0,11.41,27.1
"Ames, IA",2015,5,30,75,54,54,0.07,0,0,14.32,28
"Ames, IA",2015,5,31,61,46,46,0.02,0,0,7.61,21
"Ames, IA",2015,6,1,69,46,49,0,0,0,6.71,19
"Ames, IA",2015,6,2,72,49,53,0,0,0,11.18,28
"Ames, IA",2015,6,3,70,53,60,0,0,0,9.4,23.9
"Ames, IA",2015,6,4,77,58,59,0.2,0,0,3.58,18.1
"Ames, IA",2015,6,5,80,59,64,0,0,0,6.26,17
"Ames, IA",2015,6,6,84,62,62,0,0,0,11.41,23.9
"Ames, IA",2015,6,7,74,62,65,0.8,0,0,8.95,55.9
"Ames, IA",2015,6,8,81,59,60,0,0,0,8.95,30
"Ames, IA",2015,6,9,84,59,61,0.01,0,0,10.07,31.1
"Ames, IA",2015,6,10,92,61,69,0,0,0,8.72,21
"Ames, IA",2015,6,11,88,61,62,0.6,0,0,8.05,36.9
"Ames, IA",2015,6,12,69,61,61,1.28,0,0,7.83,19
"Ames, IA",2015,6,13,67,60,63,0.05,0,0,4.7,17
"Ames, IA",2015,6,14,73,63,65,0,0,0,3.8,19
"Ames, IA",2015,6,15,78,65,67,0.98,0,0,8.95,27.1
"Ames, IA",2015,6,16,73,55,55,0.91,0,0,5.82,19
"Ames, IA",2015,6,17,78,55,66,0,0,0,7.38,21
"Ames, IA",2015,6,18,82,55,58,0,0,0,6.93,18.1
"Ames, IA",2015,6,19,76,56,57,0,0,0,7.38,21
"Ames, IA",2015,6,20,79,57,61,0,0,0,8.05,25.9
"Ames, IA",2015,6,21,82,60,61,0,0,0,4.92,21
"Ames, IA",2015,6,22,84,61,72,0,0,0,11.86,33.1
"Ames, IA",2015,6,23,87,59,59,0.05,0,0,5.14,19
"Ames, IA",2015,6,24,79,59,60,1.24,0,0,8.28,27.1
"Ames, IA",2015,6,25,70,60,67,2.64,0,0,5.37,15
"Ames, IA",2015,6,26,77,65,65,0.02,0,0,5.14,25.1
"Ames, IA",2015,6,27,73,57,59,0.05,0,0,3.13,16.1
"Ames, IA",2015,6,28,80,59,64,0.3,0,0,9.4,29.1
"Ames, IA",2015,6,29,81,61,61,0,0,0,8.28,21.9
"Ames, IA",2015,6,30,79,61,64,0,0,0,7.38,35.1
"Ames, IA",2015,7,1,78,62,62,0,0,0,7.38,21
"Ames, IA",2015,7,2,74,54,54,0,0,0,4.25,18.1
"Ames, IA",2015,7,3,69,52,52,0,0,0,2.68,18.1
"Ames, IA",2015,7,4,77,52,57,0,0,0,4.47,21
"Ames, IA",2015,7,5,80,57,60,0,0,0,9.84,25.9
"Ames, IA",2015,7,6,82,60,70,0.39,0,0,8.5,27.1
"Ames, IA",2015,7,7,74,53,53,1.8,0,0,9.4,30
"Ames, IA",2015,7,8,70,52,53,0,0,0,4.25,19.9
"Ames, IA",2015,7,9,71,53,54,0,0,0,4.03,15
"Ames, IA",2015,7,10,78,54,58,0,0,0,6.26,23
"Ames, IA",2015,7,11,79,58,67,0,0,0,7.61,21.9
"Ames, IA",2015,7,12,81,67,70,0.67,0,0,7.83,17
"Ames, IA",2015,7,13,89,70,76,0,0,0,8.5,23.9
"Ames, IA",2015,7,14,91,69,69,0,0,0,7.61,21
"Ames, IA",2015,7,15,86,65,66,0,0,0,4.92,14.1
"Ames, IA",2015,7,16,80,65,68,0.51,0,0,9.4,23.9
"Ames, IA",2015,7,17,84,68,69,0.21,0,0,4.25,15
"Ames, IA",2015,7,18,91,68,71,0,0,0,7.16,18.1
"Ames, IA",2015,7,19,87,65,65,0,0,0,4.03,17
"Ames, IA",2015,7,20,84,65,69,0,0,0,7.61,28
"Ames, IA",2015,7,21,83,57,57,0.11,0,0,4.25,14.1
"Ames, IA",2015,7,22,79,56,57,0,0,0,3.13,14.1
"Ames, IA",2015,7,23,77,57,57,0,0,0,5.14,18.1
"Ames, IA",2015,7,24,82,57,65,0,0,0,7.61,40.9
"Ames, IA",2015,7,25,85,65,73,0.19,0,0,5.59,19.9
"Ames, IA",2015,7,26,88,67,67,0.28,0,0,4.25,36
"Ames, IA",2015,7,27,85,67,71,0,0,0,6.26,31.1
"Ames, IA",2015,7,28,79,68,71,1.7,0,0,7.61,33.1
"Ames, IA",2015,7,29,76,66,66,2.39,0,0,8.72,28
"Ames, IA",2015,7,30,81,59,59,0,0,0,8.72,28
"Ames, IA",2015,7,31,85,58,66,0,0,0,4.7,19.9
"Ames, IA",2015,8,1,84,59,59,0,0,0,5.37,19
"Ames, IA",2015,8,2,86,59,70,0,0,0,10.07,25.9
"Ames, IA",2015,8,3,89,60,60,0,0,0,4.7,16.1
"Ames, IA",2015,8,4,79,58,58,0,0,0,2.01,15
"Ames, IA",2015,8,5,78,58,65,0,0,0,4.03,13
"Ames, IA",2015,8,6,77,60,62,0,0,0,5.37,18.1
"Ames, IA",2015,8,7,79,60,66,0,0,0,5.14,21
"Ames, IA",2015,8,8,85,66,67,0,0,0,6.04,19
"Ames, IA",2015,8,9,83,67,67,2.73,0,0,5.37,25.1
"Ames, IA",2015,8,10,81,65,65,0.38,0,0,10.07,25.1
"Ames, IA",2015,8,11,80,60,60,0,0,0,6.26,19.9
"Ames, IA",2015,8,12,80,59,59,0,0,0,2.24,10.1
"Ames, IA",2015,8,13,81,59,62,0,0,0,5.37,19.9
"Ames, IA",2015,8,14,84,62,67,0,0,0,3.8,13
"Ames, IA",2015,8,15,86,64,65,0,0,0,5.82,18.1
"Ames, IA",2015,8,16,85,63,65,0,0,0,6.49,21
"Ames, IA",2015,8,17,86,65,69,0,0,0,4.25,16.1
"Ames, IA",2015,8,18,74,66,67,0.94,0,0,7.83,28
"Ames, IA",2015,8,19,68,55,55,2.4,0,0,14.76,35.1
"Ames, IA",2015,8,20,65,50,50,0,0,0,6.93,19.9
"Ames, IA",2015,8,21,77,50,60,0,0,0,10.51,30
"Ames, IA",2015,8,22,80,60,61,0,0,0,12.53,32
"Ames, IA",2015,8,23,79,52,52,1.1,0,0,12.75,35.1
"Ames, IA",2015,8,24,79,49,49,0,0,0,10.96,29.1
"Ames, IA",2015,8,25,70,49,49,0,0,0,7.61,23
"Ames, IA",2015,8,26,72,47,47,0,0,0,1.79,10.1
"Ames, IA",2015,8,27,75,47,53,0,0,0,6.49,31.1
"Ames, IA",2015,8,28,72,53,61,0.13,0,0,6.93,31.1
"Ames, IA",2015,8,29,68,61,61,1.65,0,0,5.82,17
"Ames, IA",2015,8,30,71,57,59,0,0,0,3.58,15
"Ames, IA",2015,8,31,74,59,63,0,0,0,5.37,21
"Ames, IA",2015,9,1,85,63,67,0,0,0,6.93,18.1
"Ames, IA",2015,9,2,87,63,68,0.25,0,0,10.96,33.1
"Ames, IA",2015,9,3,86,68,69,0.21,0,0,6.49,19.9
"Ames, IA",2015,9,4,89,68,68,0,0,0,6.93,19.9
"Ames, IA",2015,9,5,88,68,70,0,0,0,9.17,25.1
"Ames, IA",2015,9,6,89,70,74,0,0,0,12.53,44.1
"Ames, IA",2015,9,7,91,68,71,2.07,0,0,2.01,12.1
"Ames, IA",2015,9,8,85,71,71,0.05,0,0,8.28,36
"Ames, IA",2015,9,9,78,55,55,0,0,0,4.47,16.1
"Ames, IA",2015,9,10,80,54,63,0,0,0,6.49,21.9
"Ames, IA",2015,9,11,79,51,51,0.01,0,0,10.51,25.9
"Ames, IA",2015,9,12,66,46,46,0,0,0,3.8,15
"Ames, IA",2015,9,13,68,44,46,0,0,0,7.16,23.9
"Ames, IA",2015,9,14,73,45,55,0,0,0,11.41,30
"Ames, IA",2015,9,15,81,55,65,0,0,0,15.88,42.1
"Ames, IA",2015,9,16,84,55,62,0,0,0,14.09,35.1
"Ames, IA",2015,9,17,86,62,71,0,0,0,10.07,28
"Ames, IA",2015,9,18,82,59,59,0.59,0,0,10.51,23
"Ames, IA",2015,9,19,82,49,49,0.47,0,0,5.82,21.9
"Ames, IA",2015,9,20,70,45,47,0,0,0,6.93,25.1
"Ames, IA",2015,9,21,73,46,52,0,0,0,8.72,25.1
"Ames, IA",2015,9,22,76,51,64,0,0,0,5.59,36.9
